order_id,client_id,customer_id,email_hash,order_ts,order_value,discount_used,discount_amount,payment_status,fulfillment_status,sales_channel
SO_000015763,CL_0038,CU_CL_0038_000269,em_eaf7c165014dd49e7970,2026-04-08 15:57:51,153.61,false,0.00,paid,fulfilled,online_store
SO_000015764,CL_0038,CU_CL_0038_000304,em_eb822b5a9bffef250c57,2026-04-04 14:16:53,140.12,false,0.00,paid,fulfilled,amazon
SO_000015765,CL_0038,CU_CL_0038_000288,em_40b721b5d11086984566,2026-04-30 13:45:21,207.78,false,0.00,paid,fulfilled,online_store
SO_000015766,CL_0038,CU_CL_0038_000401,em_0656d85069eeff808fce,2026-05-27 22:55:05,146.27,false,0.00,paid,fulfilled,online_store
SO_000015767,CL_0038,CU_CL_0038_000187,em_b2e1f26ffa32f5ff48e3,2026-06-08 04:55:45,65.96,false,0.00,failed,fulfilled,online_store
SO_000015768,CL_0038,CU_CL_0038_000143,em_7219301d431df80ada85,2026-05-23 03:51:26,68.48,false,0.00,paid,fulfilled,online_store
SO_000015769,CL_0039,CU_CL_0039_000534,em_1bc1534324d3c1f1dbc2,2026-04-08 07:42:56,156.17,true,18.96,paid,fulfilled,online_store
SO_000015770,CL_0039,CU_CL_0039_000474,em_3663c74a1c7a5b3ce78b,2026-04-22 02:17:38,231.86,false,0.00,paid,fulfilled,online_store
SO_000015771,CL_0039,CU_CL_0039_000123,em_1af8e2cc478570d70751,2026-04-11 18:39:35,68.49,false,0.00,paid,partial,shop_app
SO_000015772,CL_0039,CU_CL_0039_000226,em_7f6275b967ca05d43b20,2026-05-24 19:07:06,82.68,true,12.08,paid,fulfilled,online_store
SO_000015773,CL_0039,CU_CL_0039_000605,em_60d53cc1aea800c4bb87,2026-06-07 18:12:18,212.94,false,0.00,paid,fulfilled,shop_app
SO_000015774,CL_0039,CU_CL_0039_000377,em_c5e3a370b4af8b019de4,2026-04-02 02:47:53,584.26,false,0.00,paid,fulfilled,shop_app
SO_000015775,CL_0039,CU_CL_0039_000490,em_cf9cebb681e725abfd55,2026-05-23 18:14:20,156.85,false,0.00,paid,fulfilled,online_store
SO_000015776,CL_0039,CU_CL_0039_000714,em_2c31ce0b92cef9db1afd,2026-03-30 13:57:50,131.85,false,0.00,paid,fulfilled,shop_app
SO_000015777,CL_0039,CU_CL_0039_000408,em_113c5fffa7d44bcd026b,2026-05-24 21:47:53,132.93,false,0.00,paid,fulfilled,online_store
SO_000015778,CL_0039,CU_CL_0039_000556,em_7623b72db312bbb2cb3d,2026-03-17 05:06:34,121.28,false,0.00,paid,fulfilled,shop_app
SO_000015779,CL_0039,CU_CL_0039_000576,em_3096ca2733165f4fc75d,2026-04-04 04:23:02,140.26,true,36.62,paid,fulfilled,online_store
SO_000015780,CL_0039,CU_CL_0039_000193,em_16b6b49da7fd867c087a,2026-05-05 16:47:08,364.29,false,0.00,paid,fulfilled,online_store
SO_000015781,CL_0039,CU_CL_0039_000770,em_864103fee702a0b21c42,2026-04-06 19:42:22,68.49,false,0.00,paid,fulfilled,online_store
SO_000015782,CL_0039,CU_CL_0039_000628,em_747f7f9f97342ec9dd63,2026-04-26 20:46:06,52.79,false,0.00,paid,fulfilled,online_store
SO_000015783,CL_0039,CU_CL_0039_000343,em_6d7be3ee54d5e6643912,2026-04-25 07:02:12,150.37,false,0.00,paid,fulfilled,online_store
SO_000015784,CL_0039,CU_CL_0039_000778,em_c14e96f91d898e5750b6,2026-03-13 22:17:35,155.86,false,0.00,paid,fulfilled,shop_app
SO_000015785,CL_0039,CU_CL_0039_000134,em_16ee884260bb14c1dbd4,2026-05-06 22:11:37,87.64,true,17.94,paid,fulfilled,online_store
SO_000015786,CL_0039,CU_CL_0039_000238,em_3ec9c1bd8677052d5aa6,2026-04-13 08:53:48,126.62,false,0.00,paid,unfulfilled,amazon
SO_000015787,CL_0039,CU_CL_0039_000189,em_659f14c210d1a0954a5e,2026-05-04 03:45:07,69.30,true,10.84,paid,fulfilled,online_store
SO_000015788,CL_0039,CU_CL_0039_000370,em_615f50a7e194cbf6a546,2026-04-22 19:33:55,31.02,true,2.19,paid,fulfilled,online_store
SO_000015789,CL_0039,CU_CL_0039_000028,em_d13113f14c2ae11de1c1,2026-06-08 08:50:13,154.64,false,0.00,paid,fulfilled,amazon
SO_000015790,CL_0039,CU_CL_0039_000026,em_d269209da173662d9b7f,2026-05-07 06:59:59,63.31,false,0.00,paid,fulfilled,online_store
SO_000015791,CL_0039,CU_CL_0039_000062,em_45935d030f4bec4e2308,2026-03-26 12:19:51,466.48,false,0.00,paid,fulfilled,shop_app
SO_000015792,CL_0039,CU_CL_0039_000243,em_c2d40629a07fe766a542,2026-03-27 15:55:02,64.98,true,10.74,paid,fulfilled,amazon
SO_000015793,CL_0039,CU_CL_0039_000480,em_55e5b11297584788b1ac,2026-03-27 00:59:04,273.49,true,26.83,paid,fulfilled,tiktok_shop
SO_000015794,CL_0039,CU_CL_0039_000451,em_58cf7e9b9960480c96d6,2026-03-28 12:15:29,319.41,false,0.00,paid,unfulfilled,online_store
SO_000015795,CL_0039,CU_CL_0039_000286,em_351fa50a13e59a762998,2026-05-20 09:03:41,75.72,false,0.00,paid,fulfilled,online_store
SO_000015796,CL_0039,CU_CL_0039_000059,em_6f10f71184af61e11afc,2026-06-02 23:05:38,52.79,false,0.00,paid,fulfilled,online_store
SO_000015797,CL_0039,CU_CL_0039_000354,em_1117b6ec3bcf72586d99,2026-03-28 03:03:40,33.21,false,0.00,paid,fulfilled,online_store
SO_000015798,CL_0039,CU_CL_0039_000513,em_cd3a542cbe207f38bb8e,2026-05-15 11:28:53,56.50,true,18.15,paid,fulfilled,amazon
SO_000015799,CL_0039,CU_CL_0039_000773,em_bac70e2e32a90c31e864,2026-05-09 13:32:04,174.96,false,0.00,refunded,fulfilled,online_store
SO_000015800,CL_0039,CU_CL_0039_000466,em_41351758aea2df6dad58,2026-03-21 19:47:08,167.84,true,26.95,paid,fulfilled,online_store
SO_000015801,CL_0039,CU_CL_0039_000605,em_60d53cc1aea800c4bb87,2026-05-07 09:43:48,67.27,false,0.00,paid,fulfilled,amazon
SO_000015802,CL_0039,CU_CL_0039_000717,em_d42512a31de8029da08d,2026-04-18 20:42:53,106.47,false,0.00,paid,fulfilled,online_store
SO_000015803,CL_0039,CU_CL_0039_000285,em_e31e4bb3ba4d29a086c5,2026-04-24 14:12:56,56.82,false,0.00,paid,unfulfilled,shop_app
SO_000015804,CL_0039,CU_CL_0039_000059,em_6f10f71184af61e11afc,2026-06-01 04:23:06,52.79,false,0.00,refunded,fulfilled,amazon
SO_000015805,CL_0039,CU_CL_0039_000536,em_0ae093d4bc0c85e2d8bd,2026-03-19 17:40:37,29.84,true,3.37,paid,fulfilled,shop_app
SO_000015806,CL_0039,CU_CL_0039_000607,em_0c7343e426760dc820f6,2026-03-24 20:07:24,105.58,false,0.00,paid,fulfilled,online_store
SO_000015807,CL_0039,CU_CL_0039_000205,em_e8e0929352e53469a0ac,2026-04-20 20:35:43,33.21,false,0.00,paid,fulfilled,online_store
SO_000015808,CL_0039,CU_CL_0039_000160,em_64c198356545643db365,2026-05-02 05:43:49,63.34,false,0.00,paid,fulfilled,online_store
SO_000015809,CL_0039,CU_CL_0039_000036,em_e136eb9e78e96fd69c69,2026-05-19 12:53:01,59.27,true,8.00,paid,fulfilled,shop_app
SO_000015810,CL_0039,CU_CL_0039_000614,em_637fca518977b4bf54ca,2026-06-05 12:58:35,56.82,false,0.00,paid,fulfilled,amazon
SO_000015811,CL_0039,CU_CL_0039_000180,em_a9970c3208a30b56f4de,2026-04-20 17:17:48,101.71,true,11.93,paid,fulfilled,online_store
SO_000015812,CL_0039,CU_CL_0039_000680,em_0f2b0ec59ae963e2144c,2026-05-22 23:59:07,217.98,false,0.00,paid,fulfilled,online_store
SO_000015813,CL_0039,CU_CL_0039_000088,em_60c6b1ef03062349a227,2026-04-25 22:37:39,216.16,false,0.00,paid,fulfilled,online_store
SO_000015814,CL_0039,CU_CL_0039_000034,em_0d498f533604f5711918,2026-03-27 02:44:48,244.12,true,26.37,paid,fulfilled,online_store
SO_000015815,CL_0039,CU_CL_0039_000338,em_e535124e30a59f8541bf,2026-05-21 23:25:27,155.17,true,47.86,paid,fulfilled,online_store
SO_000015816,CL_0039,CU_CL_0039_000311,em_7fa3ba433cb92d933aba,2026-04-23 00:39:17,143.45,false,0.00,paid,partial,amazon
SO_000015817,CL_0039,CU_CL_0039_000510,em_cb761ec253cc6d62dcbf,2026-03-17 17:36:19,99.63,false,0.00,paid,fulfilled,online_store
SO_000015818,CL_0039,CU_CL_0039_000412,em_2bc16b071ec444eb2b54,2026-06-07 09:40:13,31.16,true,2.05,paid,fulfilled,online_store
SO_000015819,CL_0039,CU_CL_0039_000284,em_57fb5d10845191420a80,2026-06-07 08:06:36,62.68,true,5.81,paid,fulfilled,shop_app
SO_000015820,CL_0039,CU_CL_0039_000712,em_95c62b970e473ab8210d,2026-05-04 15:07:19,101.80,true,19.63,paid,fulfilled,online_store
SO_000015821,CL_0039,CU_CL_0039_000422,em_198e0423afe6093e1327,2026-05-11 14:34:47,86.00,false,0.00,paid,fulfilled,online_store
SO_000015822,CL_0039,CU_CL_0039_000050,em_e3f84083ffd059358a77,2026-05-01 08:16:21,364.29,false,0.00,paid,fulfilled,online_store
SO_000015823,CL_0039,CU_CL_0039_000004,em_9b25bca4926e4c3af977,2026-04-10 20:57:25,187.33,false,0.00,paid,fulfilled,online_store
SO_000015824,CL_0039,CU_CL_0039_000124,em_8b480f5ce8f46616e7a3,2026-04-24 13:50:31,68.54,false,0.00,paid,partial,online_store
SO_000015825,CL_0039,CU_CL_0039_000445,em_a25b912932db3db3c766,2026-04-06 07:12:17,67.27,false,0.00,paid,fulfilled,online_store
SO_000015826,CL_0039,CU_CL_0039_000490,em_cf9cebb681e725abfd55,2026-06-06 09:02:45,286.96,false,0.00,paid,fulfilled,online_store
SO_000015827,CL_0039,CU_CL_0039_000615,em_1289473f5c1503cd110b,2026-04-18 16:49:07,63.31,false,0.00,paid,fulfilled,amazon
SO_000015828,CL_0039,CU_CL_0039_000256,em_f75c4c28259212fc6fcd,2026-05-10 13:15:12,63.31,false,0.00,paid,fulfilled,online_store
SO_000015829,CL_0039,CU_CL_0039_000034,em_0d498f533604f5711918,2026-03-22 23:52:12,68.49,false,0.00,paid,fulfilled,online_store
SO_000015830,CL_0039,CU_CL_0039_000095,em_0987028650f5ef9c0960,2026-05-04 04:46:43,75.72,false,0.00,paid,fulfilled,online_store
SO_000015831,CL_0039,CU_CL_0039_000266,em_037bc441120b2ff5afa9,2026-05-16 01:36:57,86.67,true,8.09,paid,unfulfilled,amazon
SO_000015832,CL_0039,CU_CL_0039_000515,em_d1e76493c8181c87d8af,2026-05-12 00:22:55,52.79,false,0.00,paid,fulfilled,online_store
SO_000015833,CL_0039,CU_CL_0039_000013,em_d1f02806604060a7c8c0,2026-06-02 21:20:26,497.22,false,0.00,paid,partial,online_store
SO_000015834,CL_0039,CU_CL_0039_000620,em_ab69d557b094f4f49340,2026-05-18 23:09:37,75.72,false,0.00,paid,fulfilled,online_store
SO_000015835,CL_0039,CU_CL_0039_000003,em_d06d2607859d1fedbcd6,2026-06-03 00:38:24,458.28,true,33.75,paid,fulfilled,online_store
SO_000015836,CL_0039,CU_CL_0039_000436,em_2bf14b6ff627fff11301,2026-03-31 18:01:39,106.47,false,0.00,paid,fulfilled,online_store
SO_000015837,CL_0039,CU_CL_0039_000581,em_df178f5c4ae8296154a5,2026-03-20 23:02:01,33.21,false,0.00,paid,fulfilled,online_store
SO_000015838,CL_0039,CU_CL_0039_000162,em_af104128f238cdc3f67e,2026-05-17 00:16:15,33.21,false,0.00,paid,fulfilled,online_store
SO_000015839,CL_0039,CU_CL_0039_000582,em_55d3f6c161cae55d8ad0,2026-03-30 14:19:18,74.65,false,0.00,paid,fulfilled,online_store
SO_000015840,CL_0039,CU_CL_0039_000752,em_1a5b3ccceae82b904007,2026-03-16 14:45:59,85.73,true,14.30,paid,fulfilled,online_store
SO_000015841,CL_0039,CU_CL_0039_000469,em_6c18ee5376ca8c6a6975,2026-05-17 06:50:38,56.82,false,0.00,paid,fulfilled,online_store
SO_000015842,CL_0039,CU_CL_0039_000548,em_530aee11189509f27e78,2026-05-14 14:26:37,116.10,false,0.00,paid,fulfilled,online_store
SO_000015843,CL_0039,CU_CL_0039_000270,em_2a8934a2b003c2d69267,2026-05-05 18:21:52,74.65,false,0.00,refunded,fulfilled,tiktok_shop
SO_000015844,CL_0039,CU_CL_0039_000086,em_92304b25c082cfbf58b8,2026-05-18 09:31:10,59.21,true,15.44,paid,fulfilled,online_store
SO_000015845,CL_0039,CU_CL_0039_000626,em_a6bdd2b502408458024d,2026-03-25 15:49:02,52.79,false,0.00,paid,fulfilled,online_store
SO_000015846,CL_0039,CU_CL_0039_000565,em_dd555ac7b6d7bc5b5add,2026-03-29 17:56:44,59.48,true,15.17,paid,fulfilled,amazon
SO_000015847,CL_0039,CU_CL_0039_000112,em_26aa302e74d913c8b277,2026-04-01 20:45:31,360.34,false,0.00,failed,partial,online_store
SO_000015848,CL_0039,CU_CL_0039_000431,em_396b42ae90f5de6e3ad9,2026-04-01 00:57:11,175.75,false,0.00,paid,fulfilled,online_store
SO_000015849,CL_0039,CU_CL_0039_000352,em_dcda850647c7e3388371,2026-03-13 01:21:37,63.34,false,0.00,paid,fulfilled,online_store
SO_000015850,CL_0039,CU_CL_0039_000038,em_cc7d838127e7db2e5545,2026-05-19 15:53:05,106.47,false,0.00,paid,fulfilled,online_store
SO_000015851,CL_0039,CU_CL_0039_000258,em_dc3d07d79e4c141d658a,2026-03-19 18:38:37,151.44,false,0.00,paid,fulfilled,online_store
SO_000015852,CL_0039,CU_CL_0039_000007,em_cba06558c93cc066276a,2026-05-17 03:30:50,75.72,true,4.42,paid,fulfilled,online_store
SO_000015853,CL_0039,CU_CL_0039_000043,em_33b1c09908f7ea711669,2026-03-18 14:03:17,82.68,true,17.80,paid,fulfilled,online_store
SO_000015854,CL_0039,CU_CL_0039_000525,em_435383a64e331efd15c5,2026-04-14 18:50:07,100.03,false,0.00,paid,fulfilled,amazon
SO_000015855,CL_0039,CU_CL_0039_000277,em_070fd5061ea04bf898ad,2026-04-17 10:51:48,132.93,false,0.00,paid,fulfilled,online_store
SO_000015856,CL_0039,CU_CL_0039_000493,em_6b6e6eb390cdb61b257a,2026-05-05 18:54:38,84.90,true,21.57,paid,fulfilled,online_store
SO_000015857,CL_0039,CU_CL_0039_000101,em_3265abc3e3fd2d7e4744,2026-03-15 17:21:29,189.96,false,0.00,paid,fulfilled,shop_app
SO_000015858,CL_0039,CU_CL_0039_000032,em_fb5b5624fe1144f30d3f,2026-05-24 18:04:42,314.74,false,0.00,paid,partial,online_store
SO_000015859,CL_0039,CU_CL_0039_000152,em_9a09349a71fd582c9a4f,2026-06-06 01:59:31,100.03,false,0.00,paid,fulfilled,online_store
SO_000015860,CL_0039,CU_CL_0039_000529,em_e805fa1dc0bb63bd6d40,2026-04-25 21:20:36,306.20,false,0.00,refunded,fulfilled,online_store
SO_000015861,CL_0039,CU_CL_0039_000625,em_df974403653254ef8e6b,2026-04-11 16:38:19,68.49,false,0.00,paid,fulfilled,online_store
SO_000015862,CL_0039,CU_CL_0039_000655,em_a22f3f0fc242ddc34d0b,2026-03-28 05:20:07,55.49,true,13.00,paid,partial,online_store
SO_000015863,CL_0039,CU_CL_0039_000516,em_264b4be672ed9bc09fea,2026-05-07 12:44:09,52.79,false,0.00,paid,fulfilled,shop_app
SO_000015864,CL_0039,CU_CL_0039_000740,em_b22d3495546de71f1ebe,2026-04-04 22:09:50,100.03,false,0.00,paid,fulfilled,shop_app
SO_000015865,CL_0039,CU_CL_0039_000404,em_8bc234beca9956f6963c,2026-06-04 07:15:05,124.09,false,0.00,paid,fulfilled,online_store
SO_000015866,CL_0039,CU_CL_0039_000471,em_a8a4b734b972faab18fc,2026-05-01 13:02:25,33.21,false,0.00,paid,fulfilled,online_store
SO_000015867,CL_0039,CU_CL_0039_000012,em_5cc1336dc9ce52b3f475,2026-05-10 12:18:14,67.27,false,0.00,paid,fulfilled,online_store
SO_000015868,CL_0039,CU_CL_0039_000122,em_a7089bab5c32a2f2e5c8,2026-05-31 22:41:26,67.27,false,0.00,paid,fulfilled,online_store
SO_000015869,CL_0039,CU_CL_0039_000526,em_c6cf8ec8bdec968d305c,2026-04-15 04:18:46,56.82,false,0.00,paid,fulfilled,online_store
SO_000015870,CL_0039,CU_CL_0039_000665,em_9c3ae4e90296b1683682,2026-05-13 08:00:49,134.54,false,0.00,paid,fulfilled,online_store
SO_000015871,CL_0039,CU_CL_0039_000678,em_60c6c752f8a9f40b48d2,2026-06-02 01:04:12,279.36,false,0.00,paid,fulfilled,tiktok_shop
SO_000015872,CL_0039,CU_CL_0039_000784,em_7698592301568ba4ee04,2026-05-06 12:11:04,33.21,false,0.00,paid,fulfilled,shop_app
SO_000015873,CL_0039,CU_CL_0039_000589,em_b2caf234da32ca16b890,2026-05-05 08:59:02,52.79,false,0.00,paid,fulfilled,online_store
SO_000015874,CL_0039,CU_CL_0039_000125,em_74aa20452ec6aa5e1b64,2026-05-01 00:47:32,123.35,true,8.45,paid,fulfilled,online_store
SO_000015875,CL_0039,CU_CL_0039_000459,em_e5bd4d1e834759b1d7ce,2026-04-20 11:27:07,228.77,false,0.00,paid,unfulfilled,online_store
SO_000015876,CL_0039,CU_CL_0039_000657,em_45bc11aa331c7ff350db,2026-04-06 15:20:20,319.41,false,0.00,paid,fulfilled,online_store
SO_000015877,CL_0039,CU_CL_0039_000138,em_771125abcd4a20349f89,2026-04-10 17:36:36,76.93,true,23.10,paid,fulfilled,amazon
SO_000015878,CL_0039,CU_CL_0039_000403,em_493e4eca6188c3668335,2026-04-16 20:18:07,319.41,false,0.00,paid,fulfilled,online_store
SO_000015879,CL_0039,CU_CL_0039_000213,em_341d3f729dbe2ff74abe,2026-04-28 18:49:54,52.79,false,0.00,paid,fulfilled,online_store
SO_000015880,CL_0039,CU_CL_0039_000718,em_e3b0764201c4c96374c3,2026-05-13 11:27:22,68.49,false,0.00,paid,fulfilled,shop_app
SO_000015881,CL_0039,CU_CL_0039_000070,em_886a0d7d8cd1163ba89a,2026-05-19 01:04:04,75.72,false,0.00,paid,fulfilled,shop_app
SO_000015882,CL_0039,CU_CL_0039_000209,em_24fe7d929e228fa59b53,2026-03-30 07:15:21,63.31,false,0.00,paid,fulfilled,online_store
SO_000015883,CL_0039,CU_CL_0039_000124,em_8b480f5ce8f46616e7a3,2026-05-22 11:17:21,160.32,true,9.09,paid,fulfilled,online_store
SO_000015884,CL_0039,CU_CL_0039_000672,em_eff28436561a091a6900,2026-05-23 17:03:21,106.47,false,0.00,paid,fulfilled,online_store
SO_000015885,CL_0039,CU_CL_0039_000308,em_7de3ddee0793ce984d6e,2026-04-05 01:01:31,94.76,false,0.00,paid,fulfilled,online_store
SO_000015886,CL_0039,CU_CL_0039_000662,em_21d3f99119b215b6c0e5,2026-06-06 16:07:31,52.79,false,0.00,paid,fulfilled,online_store
SO_000015887,CL_0039,CU_CL_0039_000158,em_755632d4f2f79fc1b757,2026-05-13 02:42:59,33.21,false,0.00,paid,fulfilled,online_store
SO_000015888,CL_0039,CU_CL_0039_000520,em_53727e2e42669ed31abf,2026-04-30 08:41:34,63.34,false,0.00,paid,fulfilled,online_store
SO_000015889,CL_0039,CU_CL_0039_000781,em_a9debd0bf603d7134fa6,2026-03-17 00:17:37,226.56,false,0.00,paid,fulfilled,amazon
SO_000015890,CL_0039,CU_CL_0039_000120,em_eb9224876325294c96fa,2026-04-10 06:08:44,67.27,false,0.00,paid,fulfilled,shop_app
SO_000015891,CL_0039,CU_CL_0039_000268,em_668bc4f4a34e152c9c20,2026-05-21 17:53:47,294.82,false,0.00,paid,fulfilled,online_store
SO_000015892,CL_0039,CU_CL_0039_000187,em_844e3e0a99e6171f3fb8,2026-04-05 07:39:27,68.93,true,5.72,paid,partial,online_store
SO_000015893,CL_0039,CU_CL_0039_000761,em_886376f32d59ad18ef26,2026-03-15 23:53:19,299.68,false,0.00,paid,fulfilled,online_store
SO_000015894,CL_0039,CU_CL_0039_000014,em_24f194ae22e0ba5e73bb,2026-03-27 06:36:19,137.03,false,0.00,paid,partial,online_store
SO_000015895,CL_0039,CU_CL_0039_000340,em_4db50c2c23b28f8fc5ed,2026-03-21 09:53:26,64.20,true,4.29,paid,fulfilled,online_store
SO_000015896,CL_0039,CU_CL_0039_000711,em_35571f4e3bf20971aa17,2026-03-19 01:03:14,94.76,false,0.00,paid,fulfilled,online_store
SO_000015897,CL_0039,CU_CL_0039_000556,em_7623b72db312bbb2cb3d,2026-04-03 12:59:02,75.72,false,0.00,paid,fulfilled,online_store
SO_000015898,CL_0039,CU_CL_0039_000417,em_53c8781d8b7ec50d74fa,2026-05-20 05:51:43,106.47,false,0.00,paid,fulfilled,amazon
SO_000015899,CL_0039,CU_CL_0039_000344,em_5fcf849196ece83a2762,2026-04-16 02:49:53,121.43,false,0.00,paid,fulfilled,online_store
SO_000015900,CL_0039,CU_CL_0039_000597,em_246993ac0e002affc442,2026-06-01 04:39:45,63.31,false,0.00,paid,fulfilled,online_store
SO_000015901,CL_0039,CU_CL_0039_000041,em_7268e1eac1336bf1e2cf,2026-06-06 04:10:16,146.85,false,0.00,paid,fulfilled,online_store
SO_000015902,CL_0039,CU_CL_0039_000780,em_9923418c613b3dda4e6a,2026-04-09 17:33:39,280.65,false,0.00,paid,fulfilled,shop_app
SO_000015903,CL_0039,CU_CL_0039_000024,em_162912e902ae8d28fefc,2026-05-07 16:57:13,107.27,true,28.49,paid,fulfilled,online_store
SO_000015904,CL_0039,CU_CL_0039_000434,em_f2543a3f56516f56c634,2026-04-09 08:25:40,63.77,true,4.77,paid,partial,online_store
SO_000015905,CL_0039,CU_CL_0039_000288,em_388dd0eb5c4282e4430f,2026-03-16 05:55:36,254.70,false,0.00,paid,fulfilled,online_store
SO_000015906,CL_0039,CU_CL_0039_000123,em_1af8e2cc478570d70751,2026-03-22 17:26:47,67.27,false,0.00,paid,fulfilled,online_store
SO_000015907,CL_0039,CU_CL_0039_000254,em_840ed17b86011971f085,2026-04-21 19:53:57,74.65,false,0.00,paid,fulfilled,online_store
SO_000015908,CL_0039,CU_CL_0039_000657,em_45bc11aa331c7ff350db,2026-05-30 10:02:51,65.19,true,14.95,paid,fulfilled,online_store
SO_000015909,CL_0039,CU_CL_0039_000496,em_c80b69ab8d424793eddb,2026-05-02 12:13:11,223.28,true,42.21,paid,fulfilled,online_store
SO_000015910,CL_0039,CU_CL_0039_000625,em_df974403653254ef8e6b,2026-05-01 22:56:08,80.14,false,0.00,paid,unfulfilled,shop_app
SO_000015911,CL_0039,CU_CL_0039_000108,em_ce6d393fed475f926790,2026-03-30 13:38:23,105.83,true,33.85,paid,fulfilled,online_store
SO_000015912,CL_0039,CU_CL_0039_000325,em_8befec4777bfd7f9e1c0,2026-03-27 23:39:55,169.78,false,0.00,paid,fulfilled,online_store
SO_000015913,CL_0039,CU_CL_0039_000667,em_56f5f5e1198a33065565,2026-03-23 18:29:34,178.25,false,0.00,paid,fulfilled,online_store
SO_000015914,CL_0039,CU_CL_0039_000046,em_4c74c2cb15861c7e136f,2026-04-25 23:02:34,135.76,false,0.00,paid,fulfilled,online_store
SO_000015915,CL_0039,CU_CL_0039_000394,em_303160ca56ab9112e2b3,2026-05-13 02:03:17,225.94,true,43.52,paid,fulfilled,online_store
SO_000015916,CL_0039,CU_CL_0039_000178,em_e050c33b98f6ed438917,2026-05-25 23:58:21,106.47,false,0.00,paid,fulfilled,online_store
SO_000015917,CL_0039,CU_CL_0039_000434,em_f2543a3f56516f56c634,2026-04-19 16:10:27,112.44,true,34.97,paid,fulfilled,shop_app
SO_000015918,CL_0039,CU_CL_0039_000572,em_2845928768d2c27d3df5,2026-05-18 05:14:01,132.93,false,0.00,paid,fulfilled,online_store
SO_000015919,CL_0039,CU_CL_0039_000674,em_2bc69a1f37627ef5edfb,2026-03-19 06:36:52,169.78,false,0.00,paid,fulfilled,online_store
SO_000015920,CL_0039,CU_CL_0039_000388,em_963eed29ba4f79fee08b,2026-04-23 08:12:19,47.61,true,9.21,paid,fulfilled,online_store
SO_000015921,CL_0039,CU_CL_0039_000751,em_f083ebcafac275ef337e,2026-03-13 16:46:12,244.15,false,0.00,paid,fulfilled,amazon
SO_000015922,CL_0039,CU_CL_0039_000618,em_feb819139b7c13b20eea,2026-04-23 20:35:39,94.76,false,0.00,paid,fulfilled,online_store
SO_000015923,CL_0039,CU_CL_0039_000327,em_4c15f50720ebe0fdab23,2026-04-30 03:17:15,270.35,false,0.00,paid,fulfilled,online_store
SO_000015924,CL_0039,CU_CL_0039_000681,em_353d803083d62f761577,2026-04-12 06:43:01,100.03,false,0.00,paid,fulfilled,online_store
SO_000015925,CL_0039,CU_CL_0039_000131,em_7956fdde8c22bbcd2467,2026-03-16 06:03:53,227.16,false,0.00,paid,fulfilled,online_store
SO_000015926,CL_0039,CU_CL_0039_000159,em_b38e8669c504e7efa039,2026-04-13 13:08:21,369.51,false,0.00,paid,fulfilled,online_store
SO_000015927,CL_0039,CU_CL_0039_000427,em_cdae0ae1a14e2e02efe2,2026-04-25 12:07:14,56.82,false,0.00,paid,fulfilled,shop_app
SO_000015928,CL_0039,CU_CL_0039_000546,em_18c642ee9df6a7829f58,2026-06-03 01:35:03,106.47,false,0.00,paid,fulfilled,online_store
SO_000015929,CL_0039,CU_CL_0039_000788,em_d60bae1c77b9af97688d,2026-03-22 04:14:24,275.78,false,0.00,paid,fulfilled,shop_app
SO_000015930,CL_0039,CU_CL_0039_000528,em_5869428f1fbc0b8781e4,2026-04-13 06:51:42,57.18,true,6.16,paid,fulfilled,shop_app
SO_000015931,CL_0039,CU_CL_0039_000791,em_e7e14df73f24e8df4da9,2026-04-18 03:01:54,420.87,false,0.00,paid,fulfilled,online_store
SO_000015932,CL_0039,CU_CL_0039_000055,em_5c1a1e3baf4c31563186,2026-05-14 16:18:08,183.47,false,0.00,paid,fulfilled,online_store
SO_000015933,CL_0039,CU_CL_0039_000414,em_539fa1e87895f3dcd1d0,2026-04-07 19:25:19,94.76,false,0.00,paid,unfulfilled,online_store
SO_000015934,CL_0039,CU_CL_0039_000264,em_320b00e34f806953e23a,2026-06-02 20:50:17,341.58,true,29.73,paid,fulfilled,online_store
SO_000015935,CL_0039,CU_CL_0039_000037,em_f2b50fcc34231c6dc6b4,2026-05-23 00:52:38,168.52,false,0.00,paid,fulfilled,online_store
SO_000015936,CL_0039,CU_CL_0039_000757,em_513cb44845822a7ff4dd,2026-05-31 12:08:40,67.27,false,0.00,paid,fulfilled,online_store
SO_000015937,CL_0039,CU_CL_0039_000208,em_d3faef33660858b1aaef,2026-04-28 23:51:23,181.58,true,53.35,paid,fulfilled,amazon
SO_000015938,CL_0039,CU_CL_0039_000159,em_b38e8669c504e7efa039,2026-06-03 05:54:43,68.54,false,0.00,paid,fulfilled,online_store
SO_000015939,CL_0039,CU_CL_0039_000671,em_79fbfa3875c1010650ee,2026-04-27 09:17:35,162.97,false,0.00,paid,fulfilled,online_store
SO_000015940,CL_0039,CU_CL_0039_000420,em_f3ca0d04cbc9483860fb,2026-05-01 09:52:03,120.13,false,0.00,refunded,unfulfilled,amazon
SO_000015941,CL_0039,CU_CL_0039_000756,em_982fd5e5f514524b0f3d,2026-05-03 16:24:26,63.31,false,0.00,paid,fulfilled,shop_app
SO_000015942,CL_0039,CU_CL_0039_000725,em_3d04f243e817ffa336e0,2026-05-12 05:39:22,68.49,false,0.00,paid,unfulfilled,online_store
