order_id,client_id,product_id,sku,quantity,item_price,item_margin_pct
SO_000011859,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011859,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011860,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011861,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011861,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011862,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011863,CL_0030,P_CL_0030_007,0030-007-Z24,3,41.59,0.4339
SO_000011863,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011863,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011864,CL_0030,P_CL_0030_006,0030-006-U88,2,43.63,0.4314
SO_000011865,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011866,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011867,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000011868,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011869,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011869,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011869,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011870,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011870,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000011871,CL_0030,P_CL_0030_013,0030-013-U61,2,41.26,0.4459
SO_000011872,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011873,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011874,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011875,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000011876,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011876,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011876,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011877,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011878,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011879,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000011880,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011881,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011882,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011883,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011884,CL_0030,P_CL_0030_006,0030-006-U88,3,43.63,0.4314
SO_000011885,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011886,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011886,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000011886,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011887,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011888,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011889,CL_0030,P_CL_0030_010,0030-010-Y37,3,63.97,0.5497
SO_000011890,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011891,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011892,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011893,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011894,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011894,CL_0030,P_CL_0030_007,0030-007-Z24,2,41.59,0.4339
SO_000011895,CL_0030,P_CL_0030_006,0030-006-U88,2,43.63,0.4314
SO_000011896,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011896,CL_0030,P_CL_0030_005,0030-005-J37,2,46.73,0.4887
SO_000011896,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011897,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011898,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011899,CL_0030,P_CL_0030_014,0030-014-Y84,3,25.55,0.5228
SO_000011900,CL_0030,P_CL_0030_001,0030-001-I10,3,40.00,0.4759
SO_000011901,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011901,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011901,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011902,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011903,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000011903,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011904,CL_0030,P_CL_0030_005,0030-005-J37,3,46.73,0.4887
SO_000011905,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011906,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011907,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011908,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011909,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011909,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011910,CL_0030,P_CL_0030_015,0030-015-Z97,3,38.80,0.5039
SO_000011910,CL_0030,P_CL_0030_012,0030-012-R19,2,61.84,0.5469
SO_000011911,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011911,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011912,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011912,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011913,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011914,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011915,CL_0030,P_CL_0030_008,0030-008-Z75,2,28.95,0.4800
SO_000011915,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011915,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011916,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011917,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011918,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000011919,CL_0030,P_CL_0030_004,0030-004-M21,2,32.93,0.4268
SO_000011920,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011921,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011922,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011922,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011923,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011923,CL_0030,P_CL_0030_012,0030-012-R19,3,61.84,0.5469
SO_000011924,CL_0030,P_CL_0030_013,0030-013-U61,2,41.26,0.4459
SO_000011924,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011925,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011926,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011927,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011927,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000011928,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011928,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011929,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011930,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011931,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011932,CL_0030,P_CL_0030_002,0030-002-U88,2,44.01,0.4807
SO_000011933,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011934,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011935,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011936,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011937,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011938,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011938,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011939,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011940,CL_0030,P_CL_0030_012,0030-012-R19,2,61.84,0.5469
SO_000011940,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011940,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011941,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000011941,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000011942,CL_0030,P_CL_0030_004,0030-004-M21,2,32.93,0.4268
SO_000011942,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011943,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000011943,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000011944,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011944,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011944,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011945,CL_0030,P_CL_0030_006,0030-006-U88,2,43.63,0.4314
SO_000011946,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011946,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011947,CL_0030,P_CL_0030_014,0030-014-Y84,2,25.55,0.5228
SO_000011948,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011949,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011949,CL_0030,P_CL_0030_001,0030-001-I10,2,40.00,0.4759
SO_000011950,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011950,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011951,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011952,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011953,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011954,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011955,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011956,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011957,CL_0030,P_CL_0030_011,0030-011-C97,2,34.89,0.3874
SO_000011957,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011957,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000011958,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011959,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011960,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011961,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011962,CL_0030,P_CL_0030_008,0030-008-Z75,3,28.95,0.4800
SO_000011962,CL_0030,P_CL_0030_003,0030-003-W50,2,51.51,0.4266
SO_000011963,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011964,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011965,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011966,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011966,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011966,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000011967,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000011968,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000011968,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011969,CL_0030,P_CL_0030_003,0030-003-W50,2,51.51,0.4266
SO_000011970,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011971,CL_0030,P_CL_0030_013,0030-013-U61,3,41.26,0.4459
SO_000011972,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011973,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011974,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011975,CL_0030,P_CL_0030_005,0030-005-J37,2,46.73,0.4887
SO_000011976,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011976,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011977,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000011978,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000011979,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011979,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011979,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011980,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011981,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011981,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011982,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000011983,CL_0030,P_CL_0030_015,0030-015-Z97,3,38.80,0.5039
SO_000011984,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011985,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011985,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011986,CL_0030,P_CL_0030_015,0030-015-Z97,2,38.80,0.5039
SO_000011986,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011987,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011987,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000011988,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000011989,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000011990,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011991,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011991,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000011992,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011992,CL_0030,P_CL_0030_015,0030-015-Z97,3,38.80,0.5039
SO_000011993,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000011994,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000011995,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000011996,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000011997,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000011998,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000011999,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012000,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012001,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000012001,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000012002,CL_0030,P_CL_0030_001,0030-001-I10,3,40.00,0.4759
SO_000012003,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000012003,CL_0030,P_CL_0030_009,0030-009-C22,3,31.64,0.5769
SO_000012004,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000012004,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012005,CL_0030,P_CL_0030_013,0030-013-U61,2,41.26,0.4459
SO_000012006,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000012007,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012008,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012009,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012010,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012011,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012012,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012013,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012013,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012013,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000012014,CL_0030,P_CL_0030_006,0030-006-U88,2,43.63,0.4314
SO_000012015,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012015,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012015,CL_0030,P_CL_0030_013,0030-013-U61,2,41.26,0.4459
SO_000012016,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012017,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012018,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012018,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012019,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000012019,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012019,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012020,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000012020,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012021,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012022,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012023,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000012023,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012024,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012025,CL_0030,P_CL_0030_011,0030-011-C97,2,34.89,0.3874
SO_000012026,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012026,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012026,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012027,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012028,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012029,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012030,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012031,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012032,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012033,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000012034,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012035,CL_0030,P_CL_0030_005,0030-005-J37,2,46.73,0.4887
SO_000012035,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012035,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012036,CL_0030,P_CL_0030_005,0030-005-J37,2,46.73,0.4887
SO_000012037,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012037,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012037,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012038,CL_0030,P_CL_0030_005,0030-005-J37,2,46.73,0.4887
SO_000012039,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012040,CL_0030,P_CL_0030_007,0030-007-Z24,2,41.59,0.4339
SO_000012041,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000012041,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012042,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012043,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012043,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012043,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012044,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012045,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012046,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012047,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012047,CL_0030,P_CL_0030_011,0030-011-C97,2,34.89,0.3874
SO_000012048,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012048,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012049,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000012049,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000012050,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012051,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012052,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012053,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012053,CL_0030,P_CL_0030_013,0030-013-U61,2,41.26,0.4459
SO_000012053,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012054,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012055,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012056,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012057,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012058,CL_0030,P_CL_0030_007,0030-007-Z24,2,41.59,0.4339
SO_000012059,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012060,CL_0030,P_CL_0030_011,0030-011-C97,3,34.89,0.3874
SO_000012061,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012061,CL_0030,P_CL_0030_006,0030-006-U88,1,43.63,0.4314
SO_000012061,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012061,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012062,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012063,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012063,CL_0030,P_CL_0030_005,0030-005-J37,3,46.73,0.4887
SO_000012063,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012064,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012065,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012066,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012066,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012067,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012068,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000012068,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012068,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012069,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012070,CL_0030,P_CL_0030_012,0030-012-R19,2,61.84,0.5469
SO_000012071,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012071,CL_0030,P_CL_0030_002,0030-002-U88,2,44.01,0.4807
SO_000012072,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012072,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012073,CL_0030,P_CL_0030_012,0030-012-R19,1,61.84,0.5469
SO_000012073,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000012074,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012074,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
SO_000012075,CL_0030,P_CL_0030_012,0030-012-R19,3,61.84,0.5469
SO_000012075,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012076,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000012076,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000012076,CL_0030,P_CL_0030_007,0030-007-Z24,1,41.59,0.4339
SO_000012077,CL_0030,P_CL_0030_005,0030-005-J37,1,46.73,0.4887
SO_000012078,CL_0030,P_CL_0030_015,0030-015-Z97,1,38.80,0.5039
SO_000012078,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012079,CL_0030,P_CL_0030_001,0030-001-I10,1,40.00,0.4759
SO_000012079,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012080,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012081,CL_0030,P_CL_0030_011,0030-011-C97,1,34.89,0.3874
SO_000012081,CL_0030,P_CL_0030_013,0030-013-U61,1,41.26,0.4459
SO_000012082,CL_0030,P_CL_0030_003,0030-003-W50,1,51.51,0.4266
SO_000012082,CL_0030,P_CL_0030_002,0030-002-U88,1,44.01,0.4807
SO_000012083,CL_0030,P_CL_0030_010,0030-010-Y37,2,63.97,0.5497
SO_000012084,CL_0030,P_CL_0030_008,0030-008-Z75,1,28.95,0.4800
SO_000012085,CL_0030,P_CL_0030_004,0030-004-M21,1,32.93,0.4268
SO_000012085,CL_0030,P_CL_0030_014,0030-014-Y84,1,25.55,0.5228
SO_000012086,CL_0030,P_CL_0030_009,0030-009-C22,1,31.64,0.5769
SO_000012087,CL_0030,P_CL_0030_010,0030-010-Y37,1,63.97,0.5497
