product_id,client_id,sku,product_name,product_category,price,margin_pct,active_flag
P_CL_0039_006,CL_0039,0039-006-D39,Pro Case,Consumer Electronics,33.21,0.7262,true
P_CL_0039_007,CL_0039,0039-007-S29,Essential Case,Consumer Electronics,80.14,0.6410,true
P_CL_0039_008,CL_0039,0039-008-M67,Pro Charger,Consumer Electronics,52.79,0.6556,true
P_CL_0039_009,CL_0039,0039-009-C70,Pro Case,Consumer Electronics,67.27,0.6896,true
P_CL_0039_010,CL_0039,0039-010-Q65,Ultra Speaker,Consumer Electronics,94.76,0.6929,true
P_CL_0039_011,CL_0039,0039-011-T77,Classic Cable,Consumer Electronics,56.82,0.5890,true
P_CL_0039_012,CL_0039,0039-012-S21,Premium Case,Consumer Electronics,63.34,0.6748,true
P_CL_0039_013,CL_0039,0039-013-Y49,Ultra Speaker,Consumer Electronics,68.49,0.7380,true
P_CL_0039_014,CL_0039,0039-014-O15,Classic Case,Consumer Electronics,74.65,0.5804,true
P_CL_0039_015,CL_0039,0039-015-E46,Core Charger,Consumer Electronics,121.43,0.6092,true
P_CL_0040_001,CL_0040,0040-001-A52,Classic Organizer,Home Goods,43.53,0.4179,true
P_CL_0040_002,CL_0040,0040-002-X28,Core Candle,Home Goods,34.10,0.3452,true
P_CL_0040_003,CL_0040,0040-003-F17,Daily Candle,Home Goods,63.27,0.3100,true
P_CL_0040_004,CL_0040,0040-004-M94,Daily Organizer,Home Goods,52.38,0.4025,true
P_CL_0040_005,CL_0040,0040-005-A47,Performance Organizer,Home Goods,26.77,0.3161,true
P_CL_0040_006,CL_0040,0040-006-C33,Classic Lamp,Home Goods,15.69,0.3700,true
P_CL_0040_007,CL_0040,0040-007-Q49,Essential Lamp,Home Goods,54.90,0.3679,true
P_CL_0040_008,CL_0040,0040-008-H74,Daily Lamp,Home Goods,32.73,0.4323,true
P_CL_0040_009,CL_0040,0040-009-A81,Daily Planter,Home Goods,36.75,0.3150,true
P_CL_0040_010,CL_0040,0040-010-V88,Classic Planter,Home Goods,38.59,0.3534,true
P_CL_0040_011,CL_0040,0040-011-T52,Signature Planter,Home Goods,30.39,0.3783,true
P_CL_0040_012,CL_0040,0040-012-E49,Eco Throw,Home Goods,30.92,0.4518,true
P_CL_0040_013,CL_0040,0040-013-S30,Essential Throw,Home Goods,26.33,0.2835,true
P_CL_0040_014,CL_0040,0040-014-A50,Performance Lamp,Home Goods,48.70,0.4621,true
P_CL_0040_015,CL_0040,0040-015-G23,Ultra Organizer,Home Goods,43.66,0.3068,true
P_CL_0041_001,CL_0041,0041-001-T39,Classic Jacket,Outdoor,53.60,0.3899,true
P_CL_0041_002,CL_0041,0041-002-T70,Essential Cooler,Outdoor,95.54,0.2892,true
P_CL_0041_003,CL_0041,0041-003-Y11,Daily Cooler,Outdoor,113.44,0.4424,true
P_CL_0041_004,CL_0041,0041-004-C32,Signature Bottle,Outdoor,72.84,0.4258,true
P_CL_0041_005,CL_0041,0041-005-Y15,Pro Tent,Outdoor,79.47,0.3995,true
P_CL_0041_006,CL_0041,0041-006-X83,Pro Tent,Outdoor,74.96,0.3596,true
P_CL_0041_007,CL_0041,0041-007-B41,Eco Pack,Outdoor,45.20,0.3600,false
P_CL_0041_008,CL_0041,0041-008-Q90,Core Pack,Outdoor,88.90,0.2904,true
P_CL_0041_009,CL_0041,0041-009-J88,Core Tent,Outdoor,64.84,0.3904,true
P_CL_0041_010,CL_0041,0041-010-O21,Eco Cooler,Outdoor,76.68,0.2750,true
P_CL_0041_011,CL_0041,0041-011-F68,Pro Jacket,Outdoor,93.66,0.4317,true
P_CL_0041_012,CL_0041,0041-012-K98,Ultra Cooler,Outdoor,128.47,0.3961,true
P_CL_0041_013,CL_0041,0041-013-W59,Eco Pack,Outdoor,64.95,0.3748,true
P_CL_0041_014,CL_0041,0041-014-Y31,Essential Jacket,Outdoor,83.18,0.3655,true
P_CL_0041_015,CL_0041,0041-015-B63,Daily Bottle,Outdoor,129.49,0.3143,true
P_CL_0042_001,CL_0042,0042-001-F25,Ultra Sauce,Food & Beverage,67.23,0.8069,true
P_CL_0042_002,CL_0042,0042-002-Z10,Pro Tea,Food & Beverage,57.57,0.7913,true
P_CL_0042_003,CL_0042,0042-003-O62,Signature Bar,Food & Beverage,39.89,0.6307,true
P_CL_0042_004,CL_0042,0042-004-G16,Ultra Snack,Food & Beverage,31.91,0.6445,true
P_CL_0042_005,CL_0042,0042-005-B95,Pro Coffee,Food & Beverage,75.35,0.7824,true
P_CL_0042_006,CL_0042,0042-006-V46,Pro Coffee,Food & Beverage,61.38,0.7470,true
P_CL_0042_007,CL_0042,0042-007-F68,Pro Bar,Food & Beverage,39.91,0.6868,true
P_CL_0042_008,CL_0042,0042-008-Y64,Eco Tea,Food & Beverage,67.08,0.6278,true
P_CL_0042_009,CL_0042,0042-009-I52,Eco Coffee,Food & Beverage,26.93,0.6976,true
P_CL_0042_010,CL_0042,0042-010-U77,Premium Snack,Food & Beverage,54.36,0.7115,true
P_CL_0042_011,CL_0042,0042-011-K43,Eco Tea,Food & Beverage,57.97,0.7298,true
P_CL_0042_012,CL_0042,0042-012-P73,Ultra Snack,Food & Beverage,23.71,0.7915,true
P_CL_0042_013,CL_0042,0042-013-A25,Core Tea,Food & Beverage,33.09,0.7078,true
P_CL_0042_014,CL_0042,0042-014-K54,Eco Snack,Food & Beverage,47.33,0.7760,true
P_CL_0042_015,CL_0042,0042-015-I18,Daily Snack,Food & Beverage,38.84,0.6749,true
P_CL_0043_001,CL_0043,0043-001-S88,Core Runner,Footwear,101.28,0.5345,true
P_CL_0043_002,CL_0043,0043-002-P70,Core Sandal,Footwear,76.18,0.4972,true
P_CL_0043_003,CL_0043,0043-003-Z62,Core Boot,Footwear,44.20,0.5351,true
P_CL_0043_004,CL_0043,0043-004-A36,Pro Sandal,Footwear,71.62,0.5052,true
P_CL_0043_005,CL_0043,0043-005-K58,Eco Sandal,Footwear,138.02,0.5366,true
P_CL_0043_006,CL_0043,0043-006-D49,Essential Boot,Footwear,131.96,0.5101,true
P_CL_0043_007,CL_0043,0043-007-J37,Eco Runner,Footwear,80.46,0.4286,true
P_CL_0043_008,CL_0043,0043-008-C66,Eco Runner,Footwear,85.75,0.3731,true
P_CL_0043_009,CL_0043,0043-009-Q49,Essential Sneaker,Footwear,94.59,0.3968,true
P_CL_0043_010,CL_0043,0043-010-E36,Core Sneaker,Footwear,87.78,0.4600,true
P_CL_0043_011,CL_0043,0043-011-T21,Essential Sneaker,Footwear,108.40,0.4615,true
P_CL_0043_012,CL_0043,0043-012-X49,Core Sneaker,Footwear,70.84,0.4836,true
P_CL_0043_013,CL_0043,0043-013-K66,Premium Trainer,Footwear,96.25,0.4226,true
P_CL_0043_014,CL_0043,0043-014-T81,Eco Runner,Footwear,137.83,0.3886,true
P_CL_0043_015,CL_0043,0043-015-J83,Classic Sneaker,Footwear,109.64,0.4024,true
P_CL_0044_001,CL_0044,0044-001-B26,Core Bracelet,Jewelry,71.38,0.4098,true
P_CL_0044_002,CL_0044,0044-002-W86,Pro Ring,Jewelry,73.61,0.4416,true
P_CL_0044_003,CL_0044,0044-003-J52,Classic Earring,Jewelry,59.02,0.4583,true
P_CL_0044_004,CL_0044,0044-004-S26,Premium Charm,Jewelry,103.17,0.4783,true
P_CL_0044_005,CL_0044,0044-005-J97,Signature Earring,Jewelry,70.31,0.4098,false
P_CL_0044_006,CL_0044,0044-006-M33,Essential Necklace,Jewelry,22.27,0.4735,true
P_CL_0044_007,CL_0044,0044-007-C70,Premium Earring,Jewelry,37.01,0.3860,true
P_CL_0044_008,CL_0044,0044-008-Q23,Performance Necklace,Jewelry,57.32,0.4792,true
P_CL_0044_009,CL_0044,0044-009-C48,Eco Bracelet,Jewelry,68.76,0.4079,true
P_CL_0044_010,CL_0044,0044-010-M18,Essential Necklace,Jewelry,16.86,0.3573,true
P_CL_0044_011,CL_0044,0044-011-N82,Essential Earring,Jewelry,35.76,0.4246,true
P_CL_0044_012,CL_0044,0044-012-D85,Pro Ring,Jewelry,41.85,0.4083,true
P_CL_0044_013,CL_0044,0044-013-M18,Pro Earring,Jewelry,49.62,0.3374,true
P_CL_0044_014,CL_0044,0044-014-G27,Pro Earring,Jewelry,62.04,0.4964,true
P_CL_0044_015,CL_0044,0044-015-V29,Signature Ring,Jewelry,43.62,0.4220,true
P_CL_0045_001,CL_0045,0045-001-J82,Daily Legging,Apparel,122.21,0.6849,false
P_CL_0045_002,CL_0045,0045-002-S11,Pro Jogger,Apparel,125.06,0.6985,true
P_CL_0045_003,CL_0045,0045-003-B10,Eco Hoodie,Apparel,131.71,0.6654,true
P_CL_0045_004,CL_0045,0045-004-H65,Pro Jogger,Apparel,102.01,0.5801,true
P_CL_0045_005,CL_0045,0045-005-F70,Ultra Jacket,Apparel,95.98,0.5388,true
P_CL_0045_006,CL_0045,0045-006-E46,Ultra Jogger,Apparel,89.57,0.5281,true
P_CL_0045_007,CL_0045,0045-007-E20,Ultra Tee,Apparel,169.09,0.6296,true
P_CL_0045_008,CL_0045,0045-008-W87,Performance Jacket,Apparel,56.03,0.6258,true
P_CL_0045_009,CL_0045,0045-009-F64,Pro Jacket,Apparel,77.75,0.5027,true
P_CL_0045_010,CL_0045,0045-010-I62,Eco Hoodie,Apparel,96.83,0.6165,true
P_CL_0045_011,CL_0045,0045-011-P98,Premium Tee,Apparel,95.41,0.5296,true
P_CL_0045_012,CL_0045,0045-012-C76,Pro Jogger,Apparel,94.95,0.5189,true
P_CL_0045_013,CL_0045,0045-013-T16,Essential Tee,Apparel,59.44,0.6082,true
P_CL_0045_014,CL_0045,0045-014-P83,Essential Jacket,Apparel,94.90,0.5854,false
P_CL_0045_015,CL_0045,0045-015-X48,Pro Jogger,Apparel,178.43,0.5533,true
P_CL_0046_001,CL_0046,0046-001-B94,Daily Jacket,Outdoor,129.92,0.6466,true
P_CL_0046_002,CL_0046,0046-002-Z45,Daily Tent,Outdoor,96.67,0.5113,true
P_CL_0046_003,CL_0046,0046-003-D87,Ultra Tent,Outdoor,147.14,0.6668,true
P_CL_0046_004,CL_0046,0046-004-H72,Ultra Cooler,Outdoor,116.29,0.6447,true
P_CL_0046_005,CL_0046,0046-005-E86,Ultra Tent,Outdoor,99.27,0.6523,true
P_CL_0046_006,CL_0046,0046-006-U31,Classic Cooler,Outdoor,76.26,0.6004,true
P_CL_0046_007,CL_0046,0046-007-Y24,Core Pack,Outdoor,104.08,0.5183,true
P_CL_0046_008,CL_0046,0046-008-H58,Performance Tent,Outdoor,137.33,0.5797,true
P_CL_0046_009,CL_0046,0046-009-Z67,Performance Cooler,Outdoor,125.84,0.6205,false
P_CL_0046_010,CL_0046,0046-010-N88,Daily Pack,Outdoor,108.68,0.5518,true
P_CL_0046_011,CL_0046,0046-011-S60,Signature Pack,Outdoor,105.83,0.6394,true
P_CL_0046_012,CL_0046,0046-012-F50,Eco Jacket,Outdoor,42.39,0.4869,true
P_CL_0046_013,CL_0046,0046-013-D77,Premium Pack,Outdoor,137.31,0.6219,true
P_CL_0046_014,CL_0046,0046-014-B86,Classic Tent,Outdoor,139.32,0.6749,true
P_CL_0046_015,CL_0046,0046-015-T26,Performance Pack,Outdoor,136.27,0.6161,true
P_CL_0047_001,CL_0047,0047-001-F42,Daily Legging,Apparel,75.35,0.7048,false
P_CL_0047_002,CL_0047,0047-002-I64,Essential Jacket,Apparel,75.78,0.6629,true
P_CL_0047_003,CL_0047,0047-003-B43,Daily Jogger,Apparel,58.45,0.6470,true
P_CL_0047_004,CL_0047,0047-004-F92,Signature Hoodie,Apparel,93.51,0.6331,true
P_CL_0047_005,CL_0047,0047-005-W43,Premium Jacket,Apparel,82.14,0.6184,true
P_CL_0047_006,CL_0047,0047-006-A73,Ultra Jogger,Apparel,36.10,0.7420,true
P_CL_0047_007,CL_0047,0047-007-M83,Core Tee,Apparel,74.53,0.7145,false
P_CL_0047_008,CL_0047,0047-008-M18,Eco Jacket,Apparel,121.38,0.6566,true
P_CL_0047_009,CL_0047,0047-009-K97,Daily Jacket,Apparel,58.89,0.6915,true
P_CL_0047_010,CL_0047,0047-010-K20,Signature Tee,Apparel,83.05,0.7635,true
P_CL_0047_011,CL_0047,0047-011-G48,Performance Hoodie,Apparel,135.58,0.7907,true
P_CL_0047_012,CL_0047,0047-012-U66,Classic Jogger,Apparel,93.46,0.6394,true
P_CL_0047_013,CL_0047,0047-013-U49,Signature Legging,Apparel,80.33,0.7182,true
P_CL_0047_014,CL_0047,0047-014-A14,Essential Jacket,Apparel,88.79,0.6226,true
P_CL_0047_015,CL_0047,0047-015-Q68,Eco Tee,Apparel,101.48,0.6412,true
P_CL_0048_001,CL_0048,0048-001-E72,Core Protein,Supplements,76.85,0.4847,true
P_CL_0048_002,CL_0048,0048-002-U16,Daily Protein,Supplements,49.88,0.5546,true
P_CL_0048_003,CL_0048,0048-003-S18,Premium Vitamin,Supplements,53.17,0.4133,true
P_CL_0048_004,CL_0048,0048-004-Z96,Performance Vitamin,Supplements,55.43,0.4553,false
P_CL_0048_005,CL_0048,0048-005-K37,Core Vitamin,Supplements,29.91,0.5091,true
P_CL_0048_006,CL_0048,0048-006-L80,Ultra Protein,Supplements,49.72,0.4782,false
P_CL_0048_007,CL_0048,0048-007-Z90,Pro Protein,Supplements,50.66,0.4657,true
P_CL_0048_008,CL_0048,0048-008-W93,Pro Creatine,Supplements,82.36,0.5679,true
P_CL_0048_009,CL_0048,0048-009-G28,Daily Creatine,Supplements,36.90,0.4951,true
P_CL_0048_010,CL_0048,0048-010-P88,Premium Greens,Supplements,43.95,0.5159,true
P_CL_0048_011,CL_0048,0048-011-R40,Classic Collagen,Supplements,45.17,0.4140,true
P_CL_0048_012,CL_0048,0048-012-Q38,Signature Protein,Supplements,56.55,0.5446,true
P_CL_0048_013,CL_0048,0048-013-D29,Signature Collagen,Supplements,39.74,0.4900,true
P_CL_0048_014,CL_0048,0048-014-I52,Pro Protein,Supplements,57.25,0.5515,true
P_CL_0048_015,CL_0048,0048-015-B78,Ultra Protein,Supplements,63.47,0.4221,true
P_CL_0049_001,CL_0049,0049-001-S84,Essential Mask,Beauty,45.41,0.7431,true
P_CL_0049_002,CL_0049,0049-002-D51,Classic Cream,Beauty,27.09,0.6789,true
P_CL_0049_003,CL_0049,0049-003-P16,Performance Cleanser,Beauty,30.65,0.6883,false
P_CL_0049_004,CL_0049,0049-004-L27,Signature Toner,Beauty,42.14,0.8033,true
P_CL_0049_005,CL_0049,0049-005-B45,Ultra Cream,Beauty,41.07,0.6815,true
P_CL_0049_006,CL_0049,0049-006-K38,Daily Toner,Beauty,42.32,0.7800,true
P_CL_0049_007,CL_0049,0049-007-H21,Performance Mask,Beauty,13.25,0.8307,true
P_CL_0049_008,CL_0049,0049-008-O45,Core Cleanser,Beauty,21.07,0.8053,true
P_CL_0049_009,CL_0049,0049-009-S29,Pro Cleanser,Beauty,28.65,0.8390,true
P_CL_0049_010,CL_0049,0049-010-P74,Core Serum,Beauty,42.42,0.7444,true
P_CL_0049_011,CL_0049,0049-011-A98,Performance Serum,Beauty,28.06,0.8493,true
P_CL_0049_012,CL_0049,0049-012-C12,Signature Cream,Beauty,41.21,0.7931,true
P_CL_0049_013,CL_0049,0049-013-O69,Ultra Toner,Beauty,20.94,0.8341,true
P_CL_0049_014,CL_0049,0049-014-W91,Core Cream,Beauty,22.87,0.8314,true
P_CL_0049_015,CL_0049,0049-015-W88,Eco Cream,Beauty,22.91,0.7743,true
P_CL_0050_001,CL_0050,0050-001-K17,Eco Lamp,Home Goods,46.44,0.4934,true
P_CL_0050_002,CL_0050,0050-002-L56,Ultra Lamp,Home Goods,42.49,0.4339,true
P_CL_0050_003,CL_0050,0050-003-G27,Essential Candle,Home Goods,39.74,0.3520,true
P_CL_0050_004,CL_0050,0050-004-W36,Classic Planter,Home Goods,30.54,0.3684,true
P_CL_0050_005,CL_0050,0050-005-I16,Premium Candle,Home Goods,14.10,0.3789,true
P_CL_0050_006,CL_0050,0050-006-V78,Daily Candle,Home Goods,44.65,0.3947,true
P_CL_0050_007,CL_0050,0050-007-O21,Premium Lamp,Home Goods,55.96,0.3824,true
P_CL_0050_008,CL_0050,0050-008-P29,Classic Lamp,Home Goods,48.33,0.4084,true
P_CL_0050_009,CL_0050,0050-009-V79,Ultra Organizer,Home Goods,51.13,0.3991,true
P_CL_0050_010,CL_0050,0050-010-H76,Essential Lamp,Home Goods,58.32,0.3866,true
P_CL_0050_011,CL_0050,0050-011-V99,Eco Organizer,Home Goods,42.75,0.4727,true
P_CL_0050_012,CL_0050,0050-012-Z43,Classic Organizer,Home Goods,39.86,0.4011,false
P_CL_0050_013,CL_0050,0050-013-J68,Ultra Lamp,Home Goods,44.10,0.4280,true
P_CL_0050_014,CL_0050,0050-014-W95,Ultra Candle,Home Goods,58.69,0.3366,true
P_CL_0050_015,CL_0050,0050-015-O43,Essential Organizer,Home Goods,31.05,0.3412,true
P_CL_0051_001,CL_0051,0051-001-O79,Ultra Protein,Supplements,94.59,0.4271,true
P_CL_0051_002,CL_0051,0051-002-P28,Signature Protein,Supplements,97.76,0.5060,true
P_CL_0051_003,CL_0051,0051-003-P47,Pro Vitamin,Supplements,51.14,0.4538,true
P_CL_0051_004,CL_0051,0051-004-D71,Core Creatine,Supplements,135.31,0.3483,true
P_CL_0051_005,CL_0051,0051-005-L21,Essential Collagen,Supplements,131.94,0.3314,true
P_CL_0051_006,CL_0051,0051-006-Z45,Classic Vitamin,Supplements,80.04,0.3249,true
P_CL_0051_007,CL_0051,0051-007-M34,Signature Creatine,Supplements,139.89,0.3840,true
P_CL_0051_008,CL_0051,0051-008-L60,Ultra Protein,Supplements,54.79,0.4636,true
P_CL_0051_009,CL_0051,0051-009-O81,Premium Creatine,Supplements,97.65,0.3635,true
P_CL_0051_010,CL_0051,0051-010-J30,Performance Creatine,Supplements,95.37,0.4661,true
P_CL_0051_011,CL_0051,0051-011-Q52,Premium Vitamin,Supplements,97.72,0.5070,true
P_CL_0051_012,CL_0051,0051-012-N91,Daily Creatine,Supplements,148.39,0.4033,true
P_CL_0051_013,CL_0051,0051-013-M47,Eco Vitamin,Supplements,86.80,0.4185,true
P_CL_0051_014,CL_0051,0051-014-J73,Eco Collagen,Supplements,84.62,0.4684,true
P_CL_0051_015,CL_0051,0051-015-U70,Premium Protein,Supplements,114.90,0.4512,true
P_CL_0052_001,CL_0052,0052-001-W92,Classic Sauce,Food & Beverage,139.75,0.3854,true
P_CL_0052_002,CL_0052,0052-002-S71,Pro Sauce,Food & Beverage,92.90,0.4669,true
P_CL_0052_003,CL_0052,0052-003-D57,Eco Sauce,Food & Beverage,76.49,0.5263,true
P_CL_0052_004,CL_0052,0052-004-W27,Essential Tea,Food & Beverage,130.56,0.4124,true
P_CL_0052_005,CL_0052,0052-005-L16,Daily Sauce,Food & Beverage,83.61,0.4380,true
P_CL_0052_006,CL_0052,0052-006-D86,Ultra Coffee,Food & Beverage,85.52,0.4884,true
P_CL_0052_007,CL_0052,0052-007-W98,Essential Tea,Food & Beverage,89.73,0.3989,true
P_CL_0052_008,CL_0052,0052-008-P62,Essential Snack,Food & Beverage,114.42,0.5639,true
P_CL_0052_009,CL_0052,0052-009-H34,Eco Snack,Food & Beverage,112.55,0.5024,true
P_CL_0052_010,CL_0052,0052-010-Z24,Performance Bar,Food & Beverage,60.12,0.4718,true
P_CL_0052_011,CL_0052,0052-011-P54,Daily Snack,Food & Beverage,33.66,0.5179,true
P_CL_0052_012,CL_0052,0052-012-K32,Daily Sauce,Food & Beverage,37.47,0.3855,true
P_CL_0052_013,CL_0052,0052-013-W28,Classic Snack,Food & Beverage,97.92,0.4412,true
P_CL_0052_014,CL_0052,0052-014-A71,Performance Coffee,Food & Beverage,90.95,0.3882,true
P_CL_0052_015,CL_0052,0052-015-P25,Daily Bar,Food & Beverage,69.60,0.3884,true
P_CL_0053_001,CL_0053,0053-001-G85,Classic Serum,Beauty,93.79,0.6406,true
P_CL_0053_002,CL_0053,0053-002-X45,Pro Serum,Beauty,82.42,0.6732,true
P_CL_0053_003,CL_0053,0053-003-C22,Pro Mask,Beauty,60.33,0.7562,true
P_CL_0053_004,CL_0053,0053-004-F78,Core Cleanser,Beauty,55.00,0.7983,true
P_CL_0053_005,CL_0053,0053-005-W85,Ultra Cleanser,Beauty,91.17,0.6915,false
P_CL_0053_006,CL_0053,0053-006-M64,Classic Cleanser,Beauty,57.37,0.7065,true
P_CL_0053_007,CL_0053,0053-007-Y56,Daily Cream,Beauty,147.62,0.7150,true
P_CL_0053_008,CL_0053,0053-008-M46,Signature Cream,Beauty,107.53,0.7237,true
P_CL_0053_009,CL_0053,0053-009-N34,Premium Toner,Beauty,67.05,0.7826,true
P_CL_0053_010,CL_0053,0053-010-V72,Premium Cream,Beauty,168.00,0.6829,true
P_CL_0053_011,CL_0053,0053-011-D31,Premium Serum,Beauty,109.52,0.6763,true
P_CL_0053_012,CL_0053,0053-012-M25,Classic Cleanser,Beauty,114.74,0.7712,true
P_CL_0053_013,CL_0053,0053-013-Y92,Performance Cream,Beauty,85.68,0.6748,true
P_CL_0053_014,CL_0053,0053-014-Q45,Ultra Toner,Beauty,40.71,0.7572,true
P_CL_0053_015,CL_0053,0053-015-A22,Core Cream,Beauty,106.48,0.7697,true
P_CL_0054_001,CL_0054,0054-001-M87,Essential Runner,Footwear,83.71,0.6356,true
P_CL_0054_002,CL_0054,0054-002-P69,Classic Runner,Footwear,43.69,0.6638,true
P_CL_0054_003,CL_0054,0054-003-K79,Eco Sneaker,Footwear,62.16,0.6086,true
P_CL_0054_004,CL_0054,0054-004-M66,Signature Boot,Footwear,62.12,0.6123,true
P_CL_0054_005,CL_0054,0054-005-F72,Performance Sandal,Footwear,61.11,0.6320,true
P_CL_0054_006,CL_0054,0054-006-R97,Eco Boot,Footwear,37.23,0.7195,true
P_CL_0054_007,CL_0054,0054-007-M43,Signature Trainer,Footwear,56.21,0.7233,true
P_CL_0054_008,CL_0054,0054-008-S15,Ultra Sandal,Footwear,52.17,0.7725,true
P_CL_0054_009,CL_0054,0054-009-U53,Performance Sneaker,Footwear,104.55,0.6246,true
P_CL_0054_010,CL_0054,0054-010-H92,Daily Sandal,Footwear,79.31,0.7236,true
P_CL_0054_011,CL_0054,0054-011-D53,Ultra Runner,Footwear,54.13,0.6090,true
P_CL_0054_012,CL_0054,0054-012-N44,Core Boot,Footwear,40.91,0.7443,true
P_CL_0054_013,CL_0054,0054-013-M51,Pro Sandal,Footwear,79.12,0.6246,true
P_CL_0054_014,CL_0054,0054-014-K31,Pro Trainer,Footwear,46.85,0.6650,false
P_CL_0054_015,CL_0054,0054-015-Z19,Eco Trainer,Footwear,63.70,0.6479,true
P_CL_0055_001,CL_0055,0055-001-X21,Pro Onesie,Baby,45.43,0.4319,true
P_CL_0055_002,CL_0055,0055-002-Q70,Performance Blanket,Baby,81.18,0.4549,true
P_CL_0055_003,CL_0055,0055-003-K35,Performance Onesie,Baby,68.49,0.4935,true
P_CL_0055_004,CL_0055,0055-004-R33,Core Carrier,Baby,94.39,0.5386,true
P_CL_0055_005,CL_0055,0055-005-X69,Daily Bottle,Baby,83.92,0.6004,true
P_CL_0055_006,CL_0055,0055-006-N82,Core Toy,Baby,107.16,0.5175,true
P_CL_0055_007,CL_0055,0055-007-N62,Essential Bottle,Baby,95.14,0.5850,true
P_CL_0055_008,CL_0055,0055-008-I46,Ultra Bottle,Baby,29.74,0.4643,true
P_CL_0055_009,CL_0055,0055-009-Z49,Signature Carrier,Baby,98.60,0.5101,false
P_CL_0055_010,CL_0055,0055-010-B35,Ultra Carrier,Baby,73.08,0.4675,true
P_CL_0055_011,CL_0055,0055-011-X72,Core Onesie,Baby,85.23,0.4241,true
P_CL_0055_012,CL_0055,0055-012-C62,Essential Onesie,Baby,104.12,0.5473,true
P_CL_0055_013,CL_0055,0055-013-D83,Eco Carrier,Baby,56.29,0.5996,true
P_CL_0055_014,CL_0055,0055-014-Q42,Signature Toy,Baby,47.66,0.5899,true
P_CL_0055_015,CL_0055,0055-015-X59,Classic Blanket,Baby,50.48,0.6001,true
P_CL_0056_001,CL_0056,0056-001-I66,Performance Treat,Pet Supplies,125.72,0.5230,true
P_CL_0056_002,CL_0056,0056-002-R64,Signature Bed,Pet Supplies,67.83,0.6086,false
P_CL_0056_003,CL_0056,0056-003-W57,Daily Toy,Pet Supplies,72.45,0.4763,false
P_CL_0056_004,CL_0056,0056-004-B98,Classic Bowl,Pet Supplies,108.90,0.5227,true
P_CL_0056_005,CL_0056,0056-005-V25,Eco Harness,Pet Supplies,24.48,0.6455,true
P_CL_0056_006,CL_0056,0056-006-I48,Premium Bed,Pet Supplies,153.03,0.6594,true
P_CL_0056_007,CL_0056,0056-007-F66,Essential Harness,Pet Supplies,82.59,0.6480,true
P_CL_0056_008,CL_0056,0056-008-Y72,Signature Bed,Pet Supplies,58.30,0.6195,false
P_CL_0056_009,CL_0056,0056-009-D30,Daily Harness,Pet Supplies,69.12,0.5734,true
P_CL_0056_010,CL_0056,0056-010-W13,Core Bowl,Pet Supplies,46.91,0.6004,true
P_CL_0056_011,CL_0056,0056-011-E10,Performance Bed,Pet Supplies,54.74,0.5121,true
P_CL_0056_012,CL_0056,0056-012-Y93,Ultra Bowl,Pet Supplies,116.65,0.6415,true
P_CL_0056_013,CL_0056,0056-013-X27,Daily Harness,Pet Supplies,92.46,0.5068,true
P_CL_0056_014,CL_0056,0056-014-F60,Performance Harness,Pet Supplies,64.68,0.6611,true
P_CL_0056_015,CL_0056,0056-015-A81,Pro Toy,Pet Supplies,129.80,0.5974,true
P_CL_0057_001,CL_0057,0057-001-M89,Performance Planter,Home Goods,78.02,0.3775,true
P_CL_0057_002,CL_0057,0057-002-S25,Core Organizer,Home Goods,74.34,0.4011,true
P_CL_0057_003,CL_0057,0057-003-G34,Daily Planter,Home Goods,39.49,0.3150,true
P_CL_0057_004,CL_0057,0057-004-G86,Classic Throw,Home Goods,66.28,0.4564,true
P_CL_0057_005,CL_0057,0057-005-J43,Classic Throw,Home Goods,59.50,0.3809,true
P_CL_0057_006,CL_0057,0057-006-U68,Premium Organizer,Home Goods,63.42,0.2595,true
P_CL_0057_007,CL_0057,0057-007-M64,Pro Organizer,Home Goods,37.81,0.3086,true
P_CL_0057_008,CL_0057,0057-008-H70,Essential Lamp,Home Goods,100.32,0.4567,false
P_CL_0057_009,CL_0057,0057-009-Q89,Performance Candle,Home Goods,54.58,0.3179,true
P_CL_0057_010,CL_0057,0057-010-R15,Pro Organizer,Home Goods,84.85,0.2933,true
P_CL_0057_011,CL_0057,0057-011-K77,Performance Planter,Home Goods,52.99,0.2858,true
P_CL_0057_012,CL_0057,0057-012-P45,Essential Lamp,Home Goods,40.45,0.4426,true
P_CL_0057_013,CL_0057,0057-013-K65,Ultra Organizer,Home Goods,58.47,0.3205,false
P_CL_0057_014,CL_0057,0057-014-V91,Signature Throw,Home Goods,48.28,0.2680,true
P_CL_0057_015,CL_0057,0057-015-O65,Premium Throw,Home Goods,73.17,0.4564,false
P_CL_0058_001,CL_0058,0058-001-W81,Signature Treat,Pet Supplies,64.82,0.6624,true
P_CL_0058_002,CL_0058,0058-002-F31,Eco Toy,Pet Supplies,108.50,0.7353,true
P_CL_0058_003,CL_0058,0058-003-A77,Pro Bowl,Pet Supplies,93.26,0.6069,false
P_CL_0058_004,CL_0058,0058-004-A46,Premium Toy,Pet Supplies,36.88,0.6496,true
P_CL_0058_005,CL_0058,0058-005-E13,Premium Treat,Pet Supplies,21.07,0.6628,true
P_CL_0058_006,CL_0058,0058-006-A52,Core Bed,Pet Supplies,81.31,0.7020,false
P_CL_0058_007,CL_0058,0058-007-X82,Ultra Harness,Pet Supplies,39.84,0.6131,true
